name,discipline,address,city,area,phone,email,website,rating,reviews_count,source,scraped_at
World Black Belts Centre,"BJJ, MMA, Kickboxing, Boxing, Karate, Judo, Taekwondo, Martial Arts",Sheikh Zayed Rd - Al Wasl - Dubai - United Arab Emirates,Dubai,Dubai,+97143434397,,http://www.800wbbc.com/,4.9,20,google_maps,2026-03-12T12:50:14.238762+00:00
World Federation of Shotokan Karate Center,"Karate, Judo, Taekwondo, Martial Arts",5C45+33F - Warsan First - Greece - Dubai - United Arab Emirates,Dubai,Dubai,+971 54 453 8805,,,5.0,7,google_maps,2026-03-13T01:01:42.402761+00:00
Wrestling ME Dubai,"Wrestling, Taekwondo, Martial Arts",Just Play Sports Complex - 15A St - Al Qouz Ind.first - Al Quoz - Dubai - United Arab Emirates,Dubai,Dubai,+971 50 295 1715,samirnassif986@gmail.com,https://wrestlingme.ae/,4.4,,google_maps,2026-03-13T00:43:29.365640+00:00
XFit Gym Karama | Top and Best Gym near Karama Dubai,"Kickboxing, Boxing","Al Sherouq Building, Ground Floor - Al Karama - Dubai - United Arab Emirates",Dubai,Dubai,+971 58 570 0513,info@xfitgym.ae,https://xfitgym.ae/,4.7,181,google_maps,2026-03-12T21:10:08.168130+00:00
Yousfi Muay-Thai & Fitness | BUSINESS BAY DUBAI,"Muay Thai, Kickboxing, Boxing, Karate, Taekwondo, Martial Arts",Emarat Atrium Building - Al Wasl - Dubai - United Arab Emirates,Dubai,Dubai,+971 58 594 9910,,,5.0,92,google_maps,2026-03-12T14:28:21.507372+00:00
Zen Shaolin Academy 阿联酋少林文化中心,"Muay Thai, Kickboxing, Boxing, Karate, Judo, Taekwondo, Martial Arts","Al Attar business center - 301, 3rd floor - Al Barsha First - Al Barsha - Dubai - United Arab Emirates",Dubai,Dubai,+971 52 692 7178,zenshaolinacademy@gmail.com; info@zen-shaolin.com,https://www.zen-shaolin.com/,5.0,62,google_maps,2026-03-12T14:31:36.274860+00:00
Zenith Motions Academy,"BJJ, Karate, Taekwondo, Martial Arts",SO Tower Uptown DMCC - Al Thanyah Fifth - Dubai - United Arab Emirates,Dubai,Dubai,+971 56 350 0323,contact@zenithmotions.com; contact@zenithmotionsacademy.com,https://www.zenithmotions.com/,5.0,1,google_maps,2026-03-12T12:50:30.487602+00:00
Zenith sport karate,"Karate, Taekwondo, Martial Arts","JVC, J2 - Al Barsha South Fourth - Jumeirah Village Circle - Dubai - United Arab Emirates",Dubai,Dubai,+971 50 558 0657,,http://zenithactivity.com/,5.0,24,google_maps,2026-03-13T01:01:00.943330+00:00
365 SPORT CLUBS & FACILITIES MANAGEMENT,Boxing,26th St - Al Qouz Ind.fourth - Al Quoz - Dubai - United Arab Emirates,Dubai Hills,Dubai,+971 58 577 9365,info@the365physique.com,http://www.team365.me/,5.0,36,google_maps,2026-03-12T23:59:29.066383+00:00
Anna personal trainer,Boxing,"Five hotel - jvc, Jumeirah Village Circle - Street 5 - Dubai - United Arab Emirates",Dubai Hills,Dubai,+97139285345,,https://www.instagram.com/anastasia_fitdxb?igsh=MXBlbG56dTJ4OWRqaQ==,4.6,27,google_maps,2026-03-12T23:59:15.269736+00:00
Champions Karate Academy,"Karate, Martial Arts",Nad Al Sheba - Dubai - United Arab Emirates,Dubai Hills,Dubai,+971 58 591 5086,,,,,google_maps,2026-03-13T02:01:36.174256+00:00
Defence&Athletics Club,"Kickboxing, Boxing, Karate, Judo, Martial Arts","Community Center, Community Gym - Madinat Hind 4 - Damac Hills - Dubai - United Arab Emirates",Dubai Hills,Dubai,+971 54 766 4210,,,5.0,24,google_maps,2026-03-12T22:07:06.032861+00:00
"Defender Karate Training Centre, Wasl Green Park - Ras Al Khor","Karate, Judo, Taekwondo, Martial Arts","E1 Block, Wasl Green Park - Shop No 03 - Ras Al Khor - Ind Area 3 - Dubai - United Arab Emirates",Dubai Hills,Dubai,+971 50 575 7095,,,1.0,1,google_maps,2026-03-13T02:01:21.566632+00:00
Dr.stretch Dubai Hills Mall | The King of Stretch,Karate,Al Khail Rd - Hadaeq Sheikh Mohammed Bin Rashid - Dubai - United Arab Emirates,Dubai Hills,Dubai,+97148529386,hello@drstretch.ae,https://drstretch.ae/,5.0,667,google_maps,2026-03-13T02:01:48.196536+00:00
Dubai Hills Mall,Judo,Al Khail Rd - Hadaeq Sheikh Mohammed Bin Rashid - Dubai - United Arab Emirates,Dubai Hills,Dubai,+97144485033,dhmguestservice@emaar.ae,http://www.dubaihillsmall.ae/,4.7,25596,google_maps,2026-03-13T03:35:25.219278+00:00
F45 Training Dubai Hills,"Kickboxing, Boxing, Judo","Dubai Hills Estate Business Park 3 Unit 105, Level 1 - Dubai - United Arab Emirates",Dubai Hills,Dubai,+971 54 994 6177,dubaihills@f45training.ae; dubaihills.admin@f45training.ae,https://f45training.ae/dubaihills,4.9,152,google_maps,2026-03-12T22:08:33.152920+00:00
Gravity Calisthenics Gym,"Kickboxing, Boxing, Judo",Inside Capitol Real Estate Compound - Warehouse 1 - Al Asayel rd - Al Qouz Ind.fourth - Al Quoz - Dubai - United Arab Emirates,Dubai Hills,Dubai,+97143216006,info@gravitydxb.com,https://gravitydxb.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp_dubai,4.7,325,google_maps,2026-03-12T22:09:05.104949+00:00
Hamilton Sport Science,Boxing,Padel pro - Al Qouz Ind.second - Al Quoz - Dubai - United Arab Emirates,Dubai Hills,Dubai,+971 50 504 5190,,https://www.hamiltonsportscience.com/,5.0,21,google_maps,2026-03-12T23:57:46.150133+00:00
Hwa Rang Martial Arts Club - Dubai Taekwon-Do,"Karate, Taekwondo, Martial Arts",Me'aisem First - Dubai Production City - Dubai - United Arab Emirates,Dubai Hills,Dubai,+971 56 785 2822,dubaitaekwondoacademy@gmail.com,http://www.hwarangclub.com/,5.0,4,google_maps,2026-03-13T02:01:12.489269+00:00
INTO THE ROOM GYM | GROUP FITNESS CLASSES | PERSONAL TRAINING | OPEN GYM | DUBAI HILLS,"Kickboxing, Boxing, Judo",Acacia A - Unit 2 - Hadaeq Sheikh Mohammed Bin Rashid - Dubai Hills - Dubai - United Arab Emirates,Dubai Hills,Dubai,+971 50 935 9826,reception@intotheroom.com,https://www.intotheroom.com/,4.7,45,google_maps,2026-03-12T22:08:28.317251+00:00
Kickboxing Pro Academy - Dubai Silicon Oasis,Muay Thai,Maleha St - Industrial Areas - Sharjah - United Arab Emirates,Dubai Hills,Sharjah,+971 50 588 0685,spartanfitnesssharjah@gmail.com; info@spartans.ae,http://spartans.ae/,4.7,521,google_maps,2026-03-12T20:52:07.693073+00:00
"Mayweather Boxing + Fitness, Dubai Creek Harbour","Kickboxing, Boxing, Taekwondo, Martial Arts",Creek Gate Tower 1 - Dubai Creek Harbour - Dubai - United Arab Emirates,Dubai Hills,Dubai,+971 50 597 7080,info@mayweatherfit.ae,https://www.mayweatherfit.ae/?utm_source=gbp&utm_medium=organic&utm_campaign=home,4.5,58,google_maps,2026-03-12T22:08:11.177662+00:00
Melodica Music Academy - Silicon Central,Karate,Silicon Central - Nadd Hessa - Dubai Silicon Oasis - Dubai - United Arab Emirates,Dubai Hills,Dubai,+97142946618,furjan@melodica.ae; jvc@melodica.ae; zahia@melodica.ae,https://melodica.ae/,4.9,882,google_maps,2026-03-13T02:02:15.342136+00:00
PLATFORM Studios - Dubai Hills,Boxing,"367 and 369 units, L1, Dubai Hills Mall, Dubai Hills - Dubai - United Arab Emirates",Dubai Hills,Dubai,+97142582006,,https://www.theplatformstudios.com/,4.6,274,google_maps,2026-03-12T23:58:06.565108+00:00
Smart fitness Dubai,Boxing,"Train SF, Marina Dubai downtown - JLT - Al Quoz - Dubai - United Arab Emirates",Dubai Hills,Dubai,+971 54 585 9895,kravatrener@gmail.com,http://smartfitness.systemizem3.com/linktree,5.0,1,google_maps,2026-03-12T23:59:37.898248+00:00
Trainers Dubai,Boxing,6 4th St - Al Qouz Ind.third - Al Quoz - Dubai - United Arab Emirates,Dubai Hills,Dubai,+971 55 767 7389,mailto@trainersdubai.com; info@trainersdubai.com,https://www.trainersdubai.com/,5.0,6,google_maps,2026-03-12T23:58:46.741509+00:00
Universal Martial Arts Academy Aquila Dojo,"Kickboxing, Karate, Judo, Taekwondo, Martial Arts",The Aquila School - Wadi Al Safa 5 - Dubai - United Arab Emirates,Dubai Hills,Dubai,+971 55 214 4199,hello@quadlayers.com; info@allinoneclub.org,https://allinoneclub.org/,5.0,13,google_maps,2026-03-12T22:08:39.791279+00:00
9 Element Martial Arts Dubai (CONTACT FIRST),"BJJ, MMA, Kickboxing, Karate, Judo, Taekwondo, Martial Arts",Al Murjan Tower - Marsa Dubai - Dubai Marina - Dubai - United Arab Emirates,Dubai Marina,Dubai,+971 55 919 6179,ask@nodojoninja.org; nodojoninja@gmail.com,https://nodojoninja.org/,5.0,4,google_maps,2026-03-12T13:20:39.476349+00:00
ACCA Middle East,Judo,"Block 13 - Ground Floor, Office no G 38 - Dubai Knowledge Park - Dubai - United Arab Emirates",Dubai Marina,Dubai,+97143915451,,https://www.accaglobal.com/middle-east/en.html,3.0,29,google_maps,2026-03-13T02:57:10.352533+00:00
Blegend Gym,"MMA, Muay Thai, Kickboxing, Boxing, Karate, Judo, Taekwondo, Martial Arts",Concord Tower - 39 Floor - Al Sufouh - Dubai Media City - Dubai - United Arab Emirates,Dubai Marina,Dubai,+971 50 553 6865,,https://blegendgym.com/,4.9,,google_maps,2026-03-12T14:03:59.603613+00:00
Boxica Palm,"Boxing, Karate, Taekwondo, Martial Arts","Palm Jumeirah, Golden Mile Galleria Mall, Building 3, Ground Floor - Dubai - United Arab Emirates",Dubai Marina,Dubai,+971 55 935 0951,,http://boxica.ae/,5.0,1,google_maps,2026-03-12T23:07:18.664526+00:00
Boxing | MMA | kickboxing | Muay Thai | Krav Maga | weight loss,"MMA, Muay Thai, Kickboxing, Boxing, Karate, Taekwondo, Martial Arts",57qh+85j - Burj Khalifa - Downtown Dubai - Dubai - United Arab Emirates,Dubai Marina,Dubai,+971 56 666 2243,,,5.0,91,google_maps,2026-03-12T14:04:57.503921+00:00
Champ Belts Kickboxing & Muay Thai Club in Dubai,"MMA, Muay Thai, Kickboxing, Boxing, Karate, Judo, Taekwondo, Martial Arts",46J8+259 - Al Qouz Ind.third - Al Quoz - Dubai - United Arab Emirates,Dubai Marina,Dubai,+971 56 997 1015,,https://champ-belts.com/?utm_source=gmb&utm_medium=maps,5.0,151,google_maps,2026-03-12T14:04:26.988182+00:00
Dynamic Design DMCC,Judo,349Q+GHR - Cluster C - Al Thanyah Fifth - Jumeirah Lakes Towers - Dubai - United Arab Emirates,Dubai Marina,Dubai,+97145135823,,http://www.dynamicdesigndxb.com/,4.8,5,google_maps,2026-03-13T02:56:55.327548+00:00
Eclipse - Wellbeing Hub & School,Karate,"Promenade - Marina Quays West Tower, Waterfront Level - Walk - Dubai Marina - Dubai - United Arab Emirates",Dubai Marina,Dubai,+97142255437,info@goeclipse.com,http://www.goeclipse.com/,4.9,179,google_maps,2026-03-13T01:32:43.440088+00:00
Fitness Avenue,"Kickboxing, Boxing","1st Floor Warsan Tower 10, Al Rabee’a 2 Barsha Heights - Barsha Heights - Dubai - United Arab Emirates",Dubai Marina,Dubai,+97142384427,,,4.3,117,google_maps,2026-03-12T21:36:32.457569+00:00
Golden Eagle Martial Arts,"BJJ, MMA, Muay Thai, Kickboxing, Boxing, Karate, Judo, Taekwondo, Martial Arts",Dwight School - Al Hebiah Fourth - Dubai Sports City - Dubai - United Arab Emirates,Dubai Marina,Dubai,+971 50 695 5109,contact@sansoxygen.com; info@goldeneaglema.com,http://www.goldeneaglema.com/,4.6,30,google_maps,2026-03-12T13:20:29.623382+00:00
Leo's Sports Academy,"Karate, Taekwondo, Martial Arts",Sheikh Zayed Rd - Al Sufouh - Al Sufouh 2 - Dubai - United Arab Emirates,Dubai Marina,Dubai,+971 52 840 3144,info@leosportacademy.com,http://leosportacademy.com/,5.0,23,google_maps,2026-03-13T01:33:16.756100+00:00
MIDTOWN MARTIAL ARTS CLUB,"BJJ, MMA, Kickboxing, Boxing, Karate, Judo, Taekwondo, Martial Arts",68FR+R3R - Al Jadaf - Jaddaf Waterfront - Dubai - United Arab Emirates,Dubai Marina,Dubai,+971 55 609 6843,anapbm@gmail.com; info@midtowngcc.com; team@latofonts.com,http://www.midtowngcc.com/,5.0,151,google_maps,2026-03-12T13:20:46.004013+00:00
MMI - Armada-JLT,Judo,"Basement Level, Cluster P - Armada Tower - 3 Sheikh Zayed Rd - Jumeirah Lakes Towers - Dubai - United Arab Emirates",Dubai Marina,Dubai,+97144251701,mmihomedelivery@mmi.ae,https://www.mmihomedelivery.ae/,4.4,100,google_maps,2026-03-13T02:55:54.916593+00:00
MMI - Dubai Harbour,Judo,D-Marina Harbour Master Building Unit number 11 - Dubai - United Arab Emirates,Dubai Marina,Dubai,+97143797780,mmihomedelivery@mmi.ae,https://www.mmihomedelivery.ae/,4.5,60,google_maps,2026-03-13T02:55:04.522429+00:00
MUAY THAI & BOXING COACH,"MMA, Muay Thai, Kickboxing, Boxing",Marina walk - Marina Promenade - Marsa Dubai - Dubai Marina - Dubai - United Arab Emirates,Dubai Marina,Dubai,+971 52 571 5518,,https://www.instagram.com/yankeemachine?igsh=ZW9kemdsdW01YXdl&utm_source=qr,5.0,10,google_maps,2026-03-12T14:04:04.489801+00:00
Parabellum MMA Academy Dubai,"Judo, Taekwondo, Martial Arts",Concord Tower - Al Sufouh - Dubai Media City - Dubai - United Arab Emirates,Dubai Marina,Dubai,+971 55 456 3538,info@parabellummmaacademy.com,https://parabellummmaacademy.com/,,,google_maps,2026-03-13T02:54:52.199768+00:00
Prime Fitness Dubai Marina,Judo,349J+3J2 - Marsa Dubai - Dubai Marina - Dubai - United Arab Emirates,Dubai Marina,Dubai,+97145583693,amro.abbas.1999@gmail.com; jwikumsara@gmail.com; ghemosubijay49@gmail.com,https://www.primefitnessdxb.ae/,4.6,99,google_maps,2026-03-13T02:54:07.542815+00:00
Pursueit,"Karate, Taekwondo, Martial Arts","in5 Tech - HD42B, First Floor - Al Sufouh - Dubai Internet City - Dubai - United Arab Emirates",Dubai Marina,Dubai,+971 58 578 7783,,https://www.pursueit.ae/,4.8,95,google_maps,2026-03-13T01:32:19.248253+00:00
RANGE,"Kickboxing, Boxing, Karate, Judo, Taekwondo, Martial Arts",Dubai Marsa Dubai (Bluewaters Island Building 15 - Dubai - United Arab Emirates,Dubai Marina,Dubai,+971 58 821 0656,,https://gyms.range.space/en?utm_source=maps&utm_medium=google&utm_campaign=gyms-en_form&utm_content=bluewaters,5.0,25,google_maps,2026-03-12T21:35:39.667446+00:00
Sportify Academy,Karate,"La Suite Dubai Hotel & Apartments, Sidra Tower - Sheikh Zayed Rd - Al Sufouh - Al Sufouh 1 - Dubai - United Arab Emirates",Dubai Marina,Dubai,+971 54 201 0201,info@sportify.academy,http://www.sportify.academy/,5.0,43,google_maps,2026-03-13T01:33:25.171478+00:00
Stryx Sports,Karate,Shatha Tower - Office 3303 - Al Sufouh - Al Sufouh 2 - Dubai - United Arab Emirates,Dubai Marina,Dubai,+97142479777,info@stryxsports.com,https://stryxsports.com/,4.2,64,google_maps,2026-03-13T01:33:22.140247+00:00
Studio Republik Fitness Center LLC,"MMA, Muay Thai, Kickboxing, Boxing, Karate, Judo, Taekwondo, Martial Arts",Exit 41 - Eiffel Building 1 - Sheikh Zayed Rd - Umm Al Sheif - Dubai - United Arab Emirates,Dubai Marina,Dubai,+97142461500,info@studio-republik.com,https://studio-republik.com/,4.6,925,google_maps,2026-03-12T14:04:44.727165+00:00
TITAN TAEKWONDO DUBAI - by KO CROSSBOX GYM,"BJJ, MMA, Kickboxing, Karate, Judo, Taekwondo, Martial Arts",Al Marsa St - Marsa Dubai - Dubai Marina - Dubai - United Arab Emirates,Dubai Marina,Dubai,+971 55 547 2121,,,5.0,14,google_maps,2026-03-12T13:19:40.386570+00:00
The Marina Gym-24 hours Gym in Dubai Marina,"Kickboxing, Boxing, Judo","basement 2, Al Husn Marina - Shop No.8 - Al Marsa Road - Marsa Dubai - Dubai Marina - Dubai - United Arab Emirates",Dubai Marina,Dubai,+971 55 234 1770,info@themarinagym.com,https://themarinagym.com/,4.7,224,google_maps,2026-03-12T21:35:47.646142+00:00
The Origami Factory,"Karate, Taekwondo, Martial Arts",Concord Tower - Al Sufouh - Dubai Media City - Dubai - United Arab Emirates,Dubai Marina,Dubai,+971 55 456 3538,info@origamifactory.co,https://origamifactory.co/,5.0,1,google_maps,2026-03-13T01:31:03.014611+00:00
Toe 2 Toe WORLDWIDE - Boxing Gloves for Sale,"MMA, Muay Thai, Kickboxing, Boxing, Karate, Judo, Taekwondo, Martial Arts",806 B - Briah street - Marsa Dubai - Dubai Marina - Dubai - United Arab Emirates,Dubai Marina,Dubai,+971 55 344 0989,,https://linktr.ee/l8.ton,5.0,2,google_maps,2026-03-12T14:04:17.256148+00:00
TrainMe Martial Arts and Yoga,"BJJ, MMA, Kickboxing, Karate, Judo, Taekwondo, Martial Arts",Cityland Mall - Wadi Al Safa 4 - Dubai - United Arab Emirates,Dubai Marina,Dubai,+971 50 584 2784,trainmeuae@gmail.com,https://trainme.ae/,5.0,2,google_maps,2026-03-12T13:20:54.363238+00:00
UBX Marina Gate,"MMA, Kickboxing, Boxing, Karate, Taekwondo, Martial Arts","The Residences at Marina Gate - Unit R201, Mezzanine Level - Dubai - United Arab Emirates",Dubai Marina,Dubai,+971 58 577 3376,ubx-marina-gate-club-page@emailmaps.12rnd-hq.gymleads-comms.net; marinagate@ubxtraining.ae,https://ubxtraining.com/gym/marina-gate,5.0,27,google_maps,2026-03-12T14:03:54.824679+00:00
iGym: Gymnastics for Kids,"Kickboxing, Boxing","LG Floor, Nakheel Mall - Palm Jumeirah - Dubai - United Arab Emirates",Dubai Marina,Dubai,+971 50 483 9397,info@i-gym.ea,https://www.i-gym.ae/,4.8,109,google_maps,2026-03-12T21:36:34.041173+00:00
4Life Gym,"Kickboxing, Boxing",48CP+FW9 - Mraisheed - Fujairah - United Arab Emirates,Fujairah,Fujairah,+97192220444,,,4.1,133,google_maps,2026-03-12T21:23:15.367060+00:00
7kings Fitness Centre Mirbah,Kickboxing,Rughaylat Rd - Mirbih - Fujairah - United Arab Emirates,Fujairah,Fujairah,+971 56 913 1655,,,4.3,55,google_maps,2026-03-12T21:24:01.855549+00:00
AL TANEEN KARATE CENTER,"MMA, Muay Thai, Kickboxing, Taekwondo",New Sakamkam - near to New sakamkam mosque - Al Sharyah - 1 - Fujairah - United Arab Emirates,Fujairah,Fujairah,+971 56 266 4674,,https://www.instagram.com/altaneenkaratefujairah?igsh=NXpwNGZvaGIwYWll,5.0,2,google_maps,2026-03-12T14:00:38.084780+00:00
ARROW FITNESS - Lulu Mall Fujairah,"Kickboxing, Boxing",Lulu Mall - Fujairah City Center - Fujairah - United Arab Emirates,Fujairah,Fujairah,+97192344481,info@arrowfirness.ae,https://www.arrowfitness.ae/,3.9,14,google_maps,2026-03-12T21:23:05.884056+00:00
Al Amalqah GYM,Kickboxing,Al Bahaes - Sharjah - United Arab Emirates,Fujairah,Sharjah,+971 55 642 5440,,,4.2,42,google_maps,2026-03-12T21:23:52.313520+00:00
Al Taneen Karate Center Branch,"MMA, Muay Thai, Kickboxing, Boxing, Karate, Judo, Taekwondo, Martial Arts",48CR+XRQ - Safad - Fujairah - United Arab Emirates,Fujairah,Fujairah,+971 54 488 3906,,,5.0,1,google_maps,2026-03-12T14:00:28.629899+00:00
Al jameela gym for ladies (جيم الجميلة للسيدات فرع الفجيرة),Kickboxing,Hamad bin abdullah - Mraisheed - Fujairah - United Arab Emirates,Fujairah,Fujairah,+971 55 302 5267,,https://www.instagram.com/aljameela_gym?igsh=MWRzb3h6aXZhcHVncA==,4.8,56,google_maps,2026-03-12T21:23:02.715841+00:00
Athletic Sport Academy,"MMA, Kickboxing",48FH+FX5 - Fujairah City Center - Fujairah - United Arab Emirates,Fujairah,Fujairah,+971 54 341 3483,,http://www.athletic-academy.com/,4.3,30,google_maps,2026-03-12T14:00:34.897772+00:00
Atrixion MMA Academy - Falconcity of Wonders,BJJ,,Fujairah,,+971 56 321 1555,,https://atrixionmma.com/home,,,google_maps,2026-03-12T13:07:23.760753+00:00
BLACK GYM,Boxing,48CG+7RJ - Fujairah City Center - Fujairah - United Arab Emirates,Fujairah,Fujairah,+971 56 858 5894,,,4.6,37,google_maps,2026-03-12T22:48:44.447516+00:00
Beach fitness,Kickboxing,شاطئ قدفع - Qidfiʻ - Fujairah - United Arab Emirates,Fujairah,Fujairah,+971 56 531 1575,,,5.0,2,google_maps,2026-03-12T21:23:58.642714+00:00
Black tiger karate club,"BJJ, MMA, Muay Thai, Kickboxing, Karate, Judo, Taekwondo, Martial Arts",Al Ittihad - Fujairah - United Arab Emirates,Fujairah,Fujairah,+971 50 990 6837,,,4.0,5,google_maps,2026-03-12T13:06:29.418444+00:00
Bravo Gym,"BJJ, Kickboxing, Boxing",Hamad Bin Abdulla Rd - Mraisheed - Fujairah - United Arab Emirates,Fujairah,Fujairah,+971 56 483 4978,,,4.4,58,google_maps,2026-03-12T13:06:24.662721+00:00
Coach Saber Elsheikh,Kickboxing,Hamad streed Amon building - Fujairah City Center - Fujairah - United Arab Emirates,Fujairah,Fujairah,+971 54 280 7043,,http://saberelsheikbusiness.com/,5.0,21,google_maps,2026-03-12T21:23:34.919156+00:00
Cobra Fitness Abu Dhabi,"BJJ, MMA, Muay Thai, Kickboxing, Boxing, Karate, Judo, Taekwondo, Martial Arts",Upper Basement - Al Raha Blvd - Abu Dhabi - United Arab Emirates,Fujairah,Abu Dhabi,+971 55 616 0996,info@cobrafitnessuae.com,http://cobrafitness.ae/,4.7,218,google_maps,2026-03-12T13:07:04.750958+00:00
DNA Al Zahmi Gym الزحمي جيم,Kickboxing,hamad bin abdullah street - Fujairah City Center - Fujairah - United Arab Emirates,Fujairah,Fujairah,+971 50 224 4055,,,5.0,12,google_maps,2026-03-12T21:23:09.050174+00:00
Den OEVER GYM - دين ويفر جيم صالة رياضية,"MMA, Kickboxing, Boxing",Al ‘Uwaid - Fujairah - United Arab Emirates,Fujairah,Fujairah,+97196061968,,https://www.denoevergym.com/,4.3,26,google_maps,2026-03-12T14:00:23.916761+00:00
Dubai Personal Trainers - Fitness Supreme,"Muay Thai, Kickboxing, Boxing",The Palm Jumeirah - Emirates Hills - Dubai - United Arab Emirates,Fujairah,Dubai,+971 56 808 4890,info@dubaipersonaltrainers.ae,https://www.dubaipersonaltrainers.ae/,5.0,59,google_maps,2026-03-12T14:41:23.910942+00:00
E-Life EMS Private Training Fujairah,Boxing,Building Office 305 Hamad Bin Abdullah St - near Masjid Grand Sheikh Zayed FEWA - Fujairah City Center - Fujairah - United Arab Emirates,Fujairah,Fujairah,+971 55 165 5723,info.emslife@gmail.com,https://elife-ems.com/,4.9,185,google_maps,2026-03-12T22:49:02.583795+00:00
"EKAVEERA KALARI ,UAE","BJJ, MMA, Muay Thai, Kickboxing, Karate, Taekwondo, Martial Arts",Al Faseel - Fujairah - United Arab Emirates,Fujairah,Fujairah,+971 55 524 2058,,,5.0,7,google_maps,2026-03-12T13:06:27.828553+00:00
"EMIRATES GYM FUJAIRAH, GURFA","BJJ, MMA, Muay Thai, Kickboxing, Boxing, Taekwondo",GURFA - Fujairah - United Arab Emirates,Fujairah,Fujairah,+971 52 939 6456,,,4.4,47,google_maps,2026-03-12T13:06:21.497999+00:00
